Id,SalePrice
1803,108136.675545554
1804,93681.5857322565
1805,89534.3118071596
1806,87821.1933899415
1807,108303.765113265
1808,76098.4167252581
1809,78822.5052316904
1810,96777.7612850808
1811,77416.3363220291
1812,65440.5368818331
1813,71925.9951703961
1814,46530.518524973
1815,-14041.7368884231
1816,67964.3155527103
1817,77966.5246108982
1818,137184.188458096
1819,83096.7223058704
1820,12245.0030581302
1821,75777.4141033159
1822,108514.452572803
1823,-14418.9608378964
1824,91496.0832444148
1825,74972.1957364434
1826,45666.3419267347
1827,27310.2941980765
1828,84434.8794721093
1829,92668.0323229744
1830,106874.860933522
1831,97265.4381206394
1832,23934.8342130941
1833,88886.4207787763
1834,79202.2491751853
1835,75770.6479855326
1836,77850.7151832904
1837,36417.9671201119
1838,57407.0120236341
1839,68993.8493506375
1840,89966.6844435113
1841,62637.2074685579
1842,29607.6578274672
1843,61860.3468711483
1844,81231.2200392489
1845,69363.5826607586
1846,105431.07113849
1847,103916.444250362
1848,-7867.25749541563
1849,73510.0034219748
1850,61154.1094654712
1851,100224.207109819
1852,74035.0366142034
1853,74448.1398994538
1854,125384.77470323
1855,102741.197778224
1856,175663.143357957
1857,101547.508393223
1858,85955.1836611875
1859,52882.873345301
1860,104616.772181954
1861,51971.8698983218
1862,228840.164017326
1863,227893.046466806
1864,227907.427057792
1865,301216.292583388
1866,294462.836114662
1867,180109.442017455
1868,253704.636363748
1869,168592.412647209
1870,181646.551001057
1871,205873.368479858
1872,137328.407574486
1873,183143.013172945
1874,83349.2215392056
1875,137539.842257461
1876,135949.413696602
1877,162810.842381523
1878,153433.919428592
1879,67529.5934074763
1880,70325.0688479694
1881,195557.892733189
1882,202182.610385888
1883,128047.862822877
1884,154822.196402916
1885,189564.686826937
1886,231330.161511564
1887,176819.622284524
1888,221273.124267802
1889,122261.57558187
1890,49050.64296489
1891,74986.9946765914
1892,35670.9417841912
1893,76415.8337522771
1894,63419.1108517116
1895,79668.5326855953
1896,76642.193809306
1897,46734.1108841521
1898,72773.2942844685
1899,104171.513776908
1900,92195.079757211
1901,102606.466184157
1902,77912.6261971316
1903,150711.997655878
1904,71584.2081915131
1905,139823.121181099
1906,93484.0664061124
1907,155946.155911224
1908,58964.8248370853
1909,90689.1874003837
1910,72410.692521645
1911,137786.97643643
1912,228548.320067456
1913,106300.517905925
1914,7768.53607076616
1915,250010.819077096
1916,23132.2859599933
1917,195577.163071547
1918,90051.3850462413
1919,136349.062402714
1920,108770.691539872
1921,326415.417734551
1922,278475.374300975
1923,178231.78087383
1924,166677.748488669
1925,163611.180206047
1926,323221.178368235
1927,84081.9376333694
1928,109370.409209559
1929,68119.323171339
1930,70539.8638727078
1931,99177.7783374295
1932,91743.7092834443
1933,122003.312190726
1934,119501.089415571
1935,117026.27845506
1936,134644.527354726
1937,125376.348677127
1938,131733.52388883
1939,190076.465306026
1940,136358.605506222
1941,115094.476788016
1942,141155.767674981
1943,148705.997114041
1944,265626.173525871
1945,303857.751822325
1946,136104.935462077
1947,230339.88061896
1948,115211.460457981
1949,212734.103952498
1950,152306.501002389
1951,227192.563747097
1952,179702.799997221
1953,144189.057706276
1954,135770.904213606
1955,78388.9399998251
1956,272794.553417774
1957,104294.183697242
1958,242173.904253339
1959,82213.3604202464
1960,53923.6478579773
1961,65996.4354007125
1962,45088.4852980201
1963,62831.615857396
1964,48665.8439823492
1965,85364.2291599696
1966,83464.9769801116
1967,238085.44563991
1968,326527.002333357
1969,313250.942981376
1970,301671.007794297
1971,372874.09331839
1972,304067.741179721
1973,245672.794551436
1974,270638.018184012
1975,300106.345001247
1976,225018.994286508
1977,297268.799586863
1978,266804.444587118
1979,265696.784958605
1980,141746.651515567
1981,290132.704931022
1982,163240.281341621
1983,148649.907472559
1984,138088.74893108
1985,174139.320464986
1986,165878.584696986
1987,139553.347910468
1988,137565.067859262
1989,158627.837582472
1990,177179.692551961
1991,173521.926263038
1992,188420.910690528
1993,122254.304014268
1994,184264.770267071
1995,130214.774662484
1996,232066.155187579
1997,253940.320306565
1998,246988.406960848
1999,230348.725022054
2000,251813.01761717
2001,240466.529212663
2002,204799.180668849
2003,214420.202677523
2004,239553.657248655
2005,176276.871627914
2006,166726.187183797
2007,210278.782558407
2008,174525.621308052
2009,149874.915305865
2010,165089.688984522
2011,103766.755901736
2012,134918.285478733
2013,132491.010430416
2014,148396.071538994
2015,159665.21172463
2016,149421.948576711
2017,157280.699996622
2018,49953.8340463864
2019,85612.9063440692
2020,42074.9026881442
2021,31359.3916900977
2022,135093.456892221
2023,93640.0332926582
2024,232656.9686437
2025,285338.57787095
2026,124129.26672712
2027,106668.184135418
2028,100171.096391923
2029,117123.813026922
2030,220601.065719563
2031,199767.577730594
2032,210908.969348646
2033,209488.629351803
2034,125691.538855306
2035,164181.38634563
2036,169176.22112742
2037,175390.048587644
2038,263665.806095615
2039,164562.40692658
2040,273868.217413322
2041,244318.080948404
2042,146606.943268587
2043,131072.539458358
2044,130326.080247545
2045,149766.855351208
2046,84106.2944496365
2047,89074.5555276112
2048,99444.6030403406
2049,81668.6965061494
2050,129357.235576799
2051,67804.9145250898
2052,63747.108099659
2053,97704.6274017256
2054,36211.8436058334
2055,126442.969264405
2056,94115.3165843745
2057,56049.8533002264
2058,171631.758052254
2059,77401.7751893338
2060,134922.428947108
2061,134370.707600522
2062,65127.9707982158
2063,63288.9232177839
2064,77681.4316325004
2065,73486.5921301486
2066,121027.125744748
2067,57534.8548713992
2068,86912.4569760044
2069,39112.1905793764
2070,58874.139462851
2071,32395.1712193529
2072,102565.712677749
2073,80901.7912861421
2074,127190.062574094
2075,94769.0469964785
2076,70631.7717290907
2077,100599.337208593
2078,60665.52307583
2079,91646.2887724878
2080,70361.7664530275
2081,71682.679979367
2082,68148.5218782788
2083,93875.8836647372
2084,44324.4748442306
2085,59059.8112620886
2086,53093.911510251
2087,80365.1168155503
2088,51491.1661014203
2089,29006.6769861509
2090,85269.3218633223
2091,33136.0297614511
2092,90610.7204902596
2093,117572.747050368
2094,82146.8234837756
2095,92872.523171155
2096,33010.082896559
2097,62976.7453347202
2098,98890.6171736668
2099,-31755.3183243738
2100,-14640.2162417129
2101,70467.8419689953
2102,96387.9703981737
2103,34199.3028260954
2104,89609.1092779685
2105,110985.596392146
2106,1805.84844936687
2107,150714.901892076
2108,76159.1697190576
2109,47958.2575435496
2110,66495.8892449613
2111,105453.241596949
2112,77030.2589439983
2113,68373.4707854346
2114,77254.2858015951
2115,108884.881903994
2116,49231.9683725729
2117,84988.8595324557
2118,60915.3415823507
2119,62058.9206952723
2120,70715.3804388286
2121,27167.9127665565
2122,45191.7111437293
2123,35301.7000855121
2124,112836.872191997
2125,91376.7623450188
2126,88700.3386991159
2127,125497.004793021
2128,102677.160121735
2129,24520.2483465602
2130,72895.2192926314
2131,74381.4984395884
2132,63438.8762444423
2133,71823.146981179
2134,71479.9981165177
2135,59104.5142290739
2136,1798.83499861998
2137,52900.362794738
2138,101259.345867158
2139,103151.386741776
2140,89680.3306842486
2141,109821.693516634
2142,74281.3037388385
2143,98099.1591948017
2144,61272.4200095229
2145,93477.9833094992
2146,116687.306855053
2147,93339.0648296084
2148,90725.2638808906
2149,114918.156842592
2150,170938.146156465
2151,72790.8182874266
2152,149860.176856321
2153,144629.115253234
2154,62974.6451905316
2155,94274.4957214317
2156,221807.289478958
2157,193126.062119155
2158,184781.191665138
2159,175759.169723677
2160,140841.719746809
2161,204168.18313975
2162,310674.954808071
2163,316407.764557568
2164,201449.80290446
2165,139452.238482876
2166,102013.036130124
2167,158512.667560693
2168,138528.194924009
2169,147439.494581487
2170,164086.035669993
2171,103254.788552966
2172,76844.7621611489
2173,102739.286739095
2174,179567.583194465
2175,226086.526154864
2176,240786.854404968
2177,186547.617842183
2178,172526.958170757
2179,94826.2030777272
2180,141707.969418557
2181,147779.397826776
2182,176862.606644173
2183,146213.641704847
2184,65178.5600554927
2185,77989.1927825182
2186,92363.5382955505
2187,111959.956079837
2188,110709.563361366
2189,246235.187742587
2190,14209.1130326919
2191,13772.5193384346
2192,35216.7471731764
2193,71995.1410388767
2194,63831.0291318847
2195,55058.1262120947
2196,46922.6615515356
2197,57351.4369032432
2198,115071.100196345
2199,132022.445916958
2200,83927.5820610402
2201,89083.6526276178
2202,162248.721982252
2203,65441.762876837
2204,99902.8310131519
2205,55202.785267673
2206,77318.5691164981
2207,148798.330190315
2208,176696.557731378
2209,147870.253375249
2210,69018.2161660709
2211,59668.973772899
2212,79970.2952632529
2213,66981.9121862787
2214,102356.741779277
2215,42889.7103352451
2216,99143.4563888016
2217,12689.983523305
2218,68699.6639284839
2219,58419.7283045652
2220,-8337.80283054221
2221,251237.502427029
2222,217248.819195735
2223,245394.437950194
2224,169122.321026624
2225,58289.6730044147
2226,133574.548716846
2227,175765.470521584
2228,234961.730617797
2229,194120.729461726
2230,92847.0128342241
2231,172915.370631793
2232,135044.150846659
2233,149119.486367835
2234,214957.752031134
2235,191762.078178315
2236,209225.517528296
2237,271889.282891566
2238,143835.750343099
2239,80835.4385250942
2240,108927.865453209
2241,108584.157287656
2242,67454.0198242338
2243,64884.8646574346
2244,54050.3655454782
2245,46593.808667918
2246,89561.5985717166
2247,76899.7533674338
2248,60996.2131739117
2249,66121.3695985803
2250,73599.5606382859
2251,41490.8595056313
2252,136903.291899454
2253,95931.3124185095
2254,119079.200247834
2255,131629.045142333
2256,136913.312207297
2257,143864.818532979
2258,115195.562684329
2259,123532.262132285
2260,60986.6576145846
2261,137738.298499953
2262,148980.141651024
2263,295457.766959154
2264,375290.69942822
2265,111276.715404257
2266,220836.021278544
2267,292129.17482661
2268,320851.754059928
2269,102099.402524023
2270,157826.220325124
2271,177330.982134494
2272,195140.298441542
2273,123337.532475823
2274,131889.883736291
2275,105926.799445208
2276,156816.660284794
2277,133340.476323899
2278,98624.5605133583
2279,67943.2431308585
2280,58314.4545350138
2281,122379.805885864
2282,134459.938761211
2283,65479.3121548202
2284,71758.799041068
2285,82866.9245506157
2286,66179.8781781811
2287,307372.580966727
2288,226740.346727531
2289,257731.749317154
2290,345199.505503094
2291,273182.443584219
2292,344083.340504471
2293,372913.147195207
2294,303004.321820069
2295,381548.288677201
2296,200509.960693341
2297,296425.214102694
2298,290762.638542713
2299,294656.242567881
2300,255439.257103713
2301,264028.932849969
2302,200191.753841624
2303,192546.378086561
2304,191675.798583194
2305,160675.456720956
2306,157640.994950799
2307,163844.021818759
2308,171580.731013825
2309,248096.443331902
2310,153677.671816365
2311,165880.431134142
2312,127320.960382198
2313,129625.887156825
2314,136236.0517617
2315,140161.676081731
2316,159261.119757668
2317,142344.860843368
2318,145169.338846153
2319,147530.660029101
2320,139005.493258643
2321,187111.021777608
2322,150527.891388335
2323,141688.405690825
2324,143360.467925165
2325,169993.026923488
2326,122522.210339628
2327,159884.886176075
2328,181267.376407241
2329,133770.408517697
2330,130253.709290244
2331,274349.620601189
2332,300008.85369464
2333,247825.581173892
2334,202569.847780414
2335,224705.238525951
2336,243177.278766947
2337,148211.646635378
2338,207975.956172361
2339,180732.165614102
2340,347117.317062953
2341,146734.952552228
2342,193489.100803946
2343,183645.470158321
2344,177780.466834458
2345,186837.940993775
2346,161083.995009573
2347,149114.209474757
2348,198146.736789003
2349,150477.419439618
2350,248693.200752312
2351,221361.132022151
2352,209719.469443279
2353,210570.311699767
2354,94481.7180390065
2355,110651.542491308
2356,120488.989965136
2357,156844.042042115
2358,156120.591797452
2359,73545.3108776666
2360,72908.8093357477
2361,96417.1959481742
2362,218913.184945901
2363,104537.830056517
2364,126207.229937583
2365,179976.506274486
2366,143020.680236688
2367,165742.451351527
2368,157545.40266554
2369,142342.575403765
2370,113701.18464114
2371,118015.030042864
2372,147577.839968353
2373,242325.610084318
2374,259482.614568781
2375,186207.343046804
2376,250684.880985162
2377,286789.139551087
2378,96061.3903274695
2379,169444.693490236
2380,115832.017672451
2381,126810.740025538
2382,166606.096234735
2383,155236.800369481
2384,202129.000819892
2385,118252.72194593
2386,88966.4606158477
2387,68329.5963320376
2388,65850.2470326929
2389,70432.2268334203
2390,93846.8133767641
2391,89012.1525394456
2392,55095.5406653394
2393,122863.954950169
2394,80637.2604347784
2395,154061.367649716
2396,93442.4062491457
2397,169175.567011761
2398,69410.5542529575
2399,20079.764544864
2400,12695.3458662799
2401,63886.0108936161
2402,90661.3309299401
2403,83465.3806181301
2404,97612.5160475122
2405,119802.644196314
2406,92030.9717855433
2407,82303.9693305115
2408,104289.52687302
2409,58468.7491736235
2410,144217.965739191
2411,55544.1399909812
2412,110040.736887164
2413,66972.6341977147
2414,101382.443144441
2415,81396.3163001614
2416,76877.271838648
2417,78677.588070316
2418,72491.5960504459
2419,81066.7145590398
2420,63275.8597034276
2421,360056.548091311
2422,53290.9032805986
2423,96440.8486056042
2424,81162.0357891368
2425,142610.000469916
2426,81708.9737649306
2427,90326.745126619
2428,128234.214666294
2429,44457.8920735391
2430,77926.8228502406
2431,36931.3984147783
2432,85877.5081104839
2433,85817.6018663657
2434,78808.9998269505
2435,99067.7505183655
2436,69988.2923638125
2437,44700.7546801383
2438,63359.1744686447
2439,66657.9107602818
2440,80794.6214254696
2441,72218.1727044927
2442,46920.0357636709
2443,99966.0951577241
2444,84998.5961687434
2445,54594.1606127932
2446,86506.1248449844
2447,157226.838117705
2448,76871.7628374742
2449,70867.5241479077
2450,108155.741414655
2451,71154.5536690217
2452,142290.069330519
2453,51376.1046986198
2454,71178.7010643827
2455,75703.9404245352
2456,107876.903487744
2457,75377.3615794426
2458,74961.9967220426
2459,58754.7634003572
2460,94418.8318343784
2461,71837.9612049346
2462,80165.9615929073
2463,86897.4536984018
2464,128275.960147072
2465,83370.4962530665
2466,70372.6115811679
2467,109932.800210237
2468,24693.2882424796
2469,24508.7362639883
2470,139076.638506468
2471,172773.892100458
2472,113008.607428562
2473,57487.6503378116
2474,-13305.3853090759
2475,178566.688939658
2476,56947.089019241
2477,70580.1576435484
2478,110217.129467015
2479,46448.116155324
2480,98252.1805201203
2481,83676.362692782
2482,90358.8267454493
2483,44415.9617113867
2484,80761.8624412194
2485,77967.6796968172
2486,82945.5161092584
2487,141836.405018747
2488,129982.486467326
2489,98877.6689161097
2490,106969.231078517
2491,72776.6300660891
2492,140518.646553963
2493,94300.1229478635
2494,100193.426962819
2495,20158.0634277037
2496,178336.111154388
2497,110336.567213303
2498,42182.1254820752
2499,30034.9268716758
2500,64714.5419617163
2501,99613.3430099252
2502,94245.9435164512
2503,59479.7322393602
2504,445564.232420799
2505,174415.797754302
2506,216072.010419643
2507,234014.973775811
2508,216775.423420327
2509,175452.265546353
2510,168725.683564164
2511,135270.195007261
2512,158643.383695881
2513,192146.960340722
2514,239284.051910413
2515,87561.9364888782
2516,121884.969139597
2517,83111.1753767787
2518,93424.3359157646
2519,171459.750739201
2520,166162.524576935
2521,146526.266668746
2522,176304.331965579
2523,65006.3124730017
2524,88589.0631419665
2525,85513.2899617397
2526,87997.0372929021
2527,59830.0345907803
2528,67884.301187895
2529,89279.7648386157
2530,69095.2819520321
2531,193263.10939028
2532,173921.795776931
2533,158782.177291753
2534,193868.62149398
2535,226308.94451567
2536,185069.661545073
2537,185398.465238356
2538,142172.798988195
2539,151276.802694828
2540,134956.915864046
2541,140881.526667931
2542,118290.879779713
2543,59780.4083184602
2544,72399.0037076601
2545,81748.0576056272
2546,86820.7397384399
2547,103720.087172185
2548,112347.61668062
2549,99679.4520411149
2550,616036.752607601
2551,91258.6416045474
2552,87394.0337669873
2553,27716.2522247597
2554,24541.9302647822
2555,50630.8098202099
2556,31976.4981004358
2557,43390.9270492601
2558,93842.9574331953
2559,68868.4186315185
2560,89202.6025842966
2561,92338.6569344681
2562,85483.0459117945
2563,78415.8018007446
2564,137870.465771574
2565,81298.0373076696
2566,83525.6382813405
2567,61500.1069954687
2568,138379.168787958
2569,152191.722213947
2570,69349.7727051598
2571,118498.137075076
2572,104995.408517017
2573,169403.497480836
2574,150132.241857816
2575,99559.2080727508
2576,89449.3140597537
2577,99515.2029069937
2578,35769.9214836473
2579,-29809.2840336792
2580,61194.1938426262
2581,66076.1342940056
2582,97790.9222886714
2583,213682.012790642
2584,137252.858244746
2585,147931.188284826
2586,174076.327925778
2587,148466.660885
2588,99681.6318172647
2589,112877.770378404
2590,185718.449976293
2591,200486.526840516
2592,172486.801128177
2593,198696.199498983
2594,133005.190194804
2595,176681.567349792
2596,267893.454362292
2597,158005.664845406
2598,229282.923550489
2599,290618.067074872
2600,545987.246547931
2601,105962.671541118
2602,10672.6164223473
2603,39308.596754512
2604,29689.4270840415
2605,14822.5866819534
2606,108674.569488582
2607,174656.203381269
2608,152749.992465206
2609,125203.03789455
2610,69584.8380166085
2611,58752.9790298841
2612,108499.263805535
2613,84016.1820983293
2614,56265.0101300732
2615,121792.164559732
2616,115671.197177645
2617,150635.285407606
2618,192303.362293427
2619,162048.664924764
2620,126003.713648606
2621,122589.983712483
2622,133062.791659434
2623,179953.190276145
2624,241418.109891516
2625,224927.112780368
2626,123123.207717981
2627,109577.059015854
2628,342877.824657817
2629,377426.017016018
2630,273651.137319203
2631,378615.023366692
2632,319652.960134393
2633,226748.176015365
2634,330337.17154096
2635,120872.032605914
2636,133102.404190237
2637,170074.056762594
2638,217202.246755499
2639,135424.407002009
2640,107029.158195579
2641,43595.153944717
2642,138858.302711027
2643,58749.0769164925
2644,65230.5296505953
2645,61128.1247221916
2646,47606.0523880769
2647,63344.6875738052
2648,81834.9307783945
2649,92551.9982509429
2650,72478.4748506032
2651,83447.4754286117
2652,315936.907033864
2653,201695.255083584
2654,205087.679198333
2655,328647.084263726
2656,270435.52362771
2657,298698.251658875
2658,238421.76911603
2659,249721.44717923
2660,291411.657956824
2661,288322.555745874
2662,311834.348643472
2663,224649.129016612
2664,237991.575908896
2665,264882.657799834
2666,239100.856765453
2667,139010.032011178
2668,146512.793538562
2669,145797.174339215
2670,232942.273073182
2671,152148.470933495
2672,149055.884923662
2673,152656.059178135
2674,154685.335163208
2675,122254.839351192
2676,161258.613171272
2677,153107.11375768
2678,206522.526195447
2679,219347.222604243
2680,220530.474893922
2681,333821.802644853
2682,255355.204242601
2683,395772.402439679
2684,245768.110897385
2685,269374.610715965
2686,207282.43157735
2687,217996.485650082
2688,174679.781023829
2689,159293.880629536
2690,325246.87369112
2691,147279.032412838
2692,95042.7394131604
2693,163554.941399512
2694,105539.759979829
2695,162255.05491366
2696,149092.212300419
2697,134713.568463964
2698,168571.186122673
2699,130348.591832498
2700,108142.950632044
2701,113741.192031312
2702,65958.7606401867
2703,97315.8470375303
2704,89261.4944250057
2705,53726.1253726662
2706,55018.2433569029
2707,83293.8683358859
2708,68305.4923305442
2709,69139.4959652659
2710,72159.117075314
2711,425210.174492976
2712,309155.660956121
2713,119985.090263495
2714,102862.052102131
2715,128838.282039501
2716,101667.208607279
2717,135429.056921094
2718,165806.620664806
2719,113808.20211767
2720,142890.0556369
2721,82322.5692125384
2722,127800.702916651
2723,109274.726722218
2724,76633.0721002014
2725,76677.7581009392
2726,91190.2823867877
2727,100426.284888018
2728,135091.455067471
2729,88552.4521281589
2730,90427.5779464231
2731,81215.6013989893
2732,73852.9707547312
2733,101220.146943792
2734,96577.1252248092
2735,91794.5935776629
2736,75957.9899757831
2737,56336.2362846094
2738,76848.7533166502
2739,112696.635269099
2740,93636.5654915082
2741,97781.2610197624
2742,126196.65499028
2743,107223.516898613
2744,107054.841879261
2745,91400.8455840256
2746,69884.852000417
2747,108685.405501367
2748,65844.9587648346
2749,77990.9856399784
2750,63860.3056353943
2751,75192.1819223892
2752,161930.930631784
2753,87781.1628888834
2754,174462.685493495
2755,89280.1784967419
2756,27596.5577442804
2757,11551.0087985171
2758,57566.8942768767
2759,110335.027942867
2760,85093.4583499942
2761,94834.0567869991
2762,78478.4135930727
2763,143157.450899854
2764,125592.575462219
2765,224890.328591863
2766,87315.6334231354
2767,11984.2183046383
2768,57062.8924998164
2769,72392.4877898842
2770,107284.556247172
2771,49494.6872676213
2772,67422.2402600222
2773,130661.972466965
2774,106472.659045551
2775,80979.7503511421
2776,106296.140527965
2777,118146.251145717
2778,83143.8819066118
2779,84838.5189963107
2780,40834.95641367
2781,32056.9908348855
2782,40686.7900958199
2783,44662.6490298649
2784,76603.1763933178
2785,89885.6057635562
2786,17050.8846472243
2787,92738.8170187164
2788,13173.3484478525
2789,130014.943626496
2790,43889.9975257199
2791,58590.2970378783
2792,37492.4566250746
2793,120833.176637743
2794,36268.5627442589
2795,76995.5971649939
2796,23683.7922265043
2797,174314.771115399
2798,68166.4378125309
2799,91867.9955750105
2800,8091.07422711956
2801,54782.5697255793
2802,86910.7901538464
2803,114379.187806697
2804,80896.0089255073
